lng,lat,u,v,date
267,15,-3.112229,-0.10374512,2018101006
268,15,-0.752229,1.1562549,2018101006
269,15,0.717771,1.9362549,2018101006
270,15,0.727771,1.6062549,2018101006
271,15,0.007770996,3.036255,2018101006
272,15,-0.052229002,2.3462548,2018101006
273,15,0.087771,1.8062549,2018101006
274,15,0.917771,0.9462549,2018101006
275,15,0.677771,0.74625486,2018101006
276,15,-0.842229,2.0662549,2018101006
277,15,-1.852229,6.296255,2018101006
278,15,-1.862229,3.926255,2018101006
279,15,-0.33222902,1.9962549,2018101006
280,15,-1.092229,0.5862549,2018101006
281,15,-2.512229,0.3362549,2018101006
282,15,-4.182229,-0.62374514,2018101006
283,15,-4.702229,-0.7237451,2018101006
284,15,-4.732229,-1.2637451,2018101006
285,15,-5.682229,-1.6437451,2018101006
286,15,-6.332229,-1.1737452,2018101006
287,15,-7.392229,-2.1437452,2018101006
288,15,-7.992229,-2.7037451,2018101006
253,16,-0.10222901,-2.523745,2018101006
254,16,1.567771,-2.753745,2018101006
255,16,2.247771,-1.9737451,2018101006
256,16,3.007771,-0.9637451,2018101006
257,16,4.087771,-0.33374512,2018101006
258,16,5.127771,-1.1937451,2018101006
259,16,2.117771,1.1262549,2018101006
260,16,1.427771,0.6062549,2018101006
261,16,-1.272229,-0.33374512,2018101006
262,16,-2.632229,1.1462549,2018101006
263,16,-0.762229,-0.7337451,2018101006
264,16,1.097771,1.0962548,2018101006
265,16,2.717771,4.086255,2018101006
266,16,-5.462229,4.356255,2018101006
267,16,0.517771,1.3062549,2018101006
268,16,0.387771,-1.9337451,2018101006
269,16,0.817771,0.16625488,2018101006
270,16,-1.442229,0.87625486,2018101006
271,16,0.437771,0.016254883,2018101006
272,16,-0.782229,4.5062547,2018101006
273,16,0.137771,3.666255,2018101006
274,16,0.837771,3.1362548,2018101006
275,16,-2.932229,5.246255,2018101006
276,16,-2.512229,8.386255,2018101006
277,16,-2.842229,6.896255,2018101006
278,16,-1.902229,5.386255,2018101006
279,16,-0.972229,3.3862548,2018101006
280,16,-2.032229,1.8062549,2018101006
281,16,-4.102229,0.5262549,2018101006
282,16,-4.652229,-0.19374512,2018101006
283,16,-5.222229,-0.3837451,2018101006
284,16,-6.042229,-0.3437451,2018101006
285,16,-6.542229,-0.57374513,2018101006
286,16,-8.242229,0.55625486,2018101006
287,16,-9.512229,-0.88374513,2018101006
288,16,-8.672229,-2.6037452,2018101006
253,17,1.507771,-3.463745,2018101006
254,17,3.077771,-3.043745,2018101006
255,17,3.677771,-2.833745,2018101006
256,17,3.897771,-1.3937451,2018101006
257,17,4.737771,-1.0437452,2018101006
258,17,4.757771,-0.75374514,2018101006
259,17,-3.192229,-0.8537451,2018101006
260,17,-0.982229,-1.5637451,2018101006
261,17,-0.722229,-1.1337451,2018101006
262,17,-0.802229,-0.75374514,2018101006
263,17,1.067771,1.0062549,2018101006
264,17,1.737771,1.3062549,2018101006
265,17,-0.492229,7.826255,2018101006
266,17,-0.27222902,3.3362548,2018101006
267,17,-0.832229,2.776255,2018101006
268,17,0.387771,1.0262549,2018101006
269,17,0.087771,0.5462549,2018101006
270,17,-0.63222903,0.9162549,2018101006
271,17,-0.23222901,1.8762549,2018101006
272,17,-0.122229,5.4262547,2018101006
273,17,-3.022229,1.5062549,2018101006
274,17,-3.582229,4.086255,2018101006
275,17,-5.682229,8.566255,2018101006
276,17,-3.672229,8.666255,2018101006
277,17,-2.962229,7.416255,2018101006
278,17,-2.222229,6.156255,2018101006
279,17,-1.972229,4.876255,2018101006
280,17,-2.442229,3.1462548,2018101006
281,17,-4.362229,2.206255,2018101006
282,17,-4.992229,1.2062548,2018101006
283,17,-5.732229,0.44625488,2018101006
284,17,-7.522229,0.29625487,2018101006
285,17,-6.522229,0.87625486,2018101006
286,17,-8.182229,1.0862548,2018101006
287,17,-9.452229,1.1262549,2018101006
288,17,-9.382229,-0.6137451,2018101006
253,18,3.707771,-4.063745,2018101006
254,18,4.737771,-3.833745,2018101006
255,18,4.567771,-3.763745,2018101006
256,18,5.017771,-3.293745,2018101006
257,18,-0.242229,-1.4937451,2018101006
258,18,-0.812229,-1.0637451,2018101006
259,18,1.287771,1.9362549,2018101006
260,18,-0.182229,0.6362549,2018101006
261,18,-0.192229,0.7862549,2018101006
262,18,0.217771,1.2662549,2018101006
263,18,1.807771,0.056254882,2018101006
264,18,-0.712229,-0.20374511,2018101006
265,18,-1.512229,4.336255,2018101006
266,18,-0.572229,2.8562548,2018101006
267,18,-0.30222902,0.13625488,2018101006
268,18,-2.602229,0.9662549,2018101006
269,18,-2.412229,0.19625488,2018101006
270,18,0.317771,0.7762549,2018101006
271,18,-0.422229,1.1562549,2018101006
272,18,-2.532229,6.1962547,2018101006
273,18,-4.722229,4.2362547,2018101006
274,18,-6.292229,5.016255,2018101006
275,18,-5.532229,8.096255,2018101006
276,18,-3.812229,8.116255,2018101006
277,18,-2.952229,7.556255,2018101006
278,18,-2.622229,6.856255,2018101006
279,18,-1.982229,5.9262547,2018101006
280,18,-2.892229,5.066255,2018101006
281,18,-4.092229,4.406255,2018101006
282,18,-3.942229,1.1862549,2018101006
283,18,-0.162229,-0.3437451,2018101006
284,18,-4.752229,1.9162549,2018101006
285,18,-7.442229,2.166255,2018101006
286,18,-6.732229,0.41625488,2018101006
287,18,-5.162229,0.8862549,2018101006
288,18,-2.782229,-1.1037451,2018101006
253,19,4.687771,-3.1137452,2018101006
254,19,5.407771,-4.023745,2018101006
255,19,4.837771,-5.583745,2018101006
256,19,-0.452229,-0.94374514,2018101006
257,19,0.887771,-0.19374512,2018101006
258,19,-1.152229,-0.5237451,2018101006
259,19,0.917771,-1.2137451,2018101006
260,19,-1.112229,-1.2137451,2018101006
261,19,-0.422229,-0.45374513,2018101006
262,19,-0.532229,1.3462548,2018101006
263,19,1.927771,-0.26374513,2018101006
264,19,-0.922229,4.476255,2018101006
265,19,-0.172229,6.156255,2018101006
266,19,-2.082229,6.516255,2018101006
267,19,-2.702229,4.646255,2018101006
268,19,-5.142229,1.4062549,2018101006
269,19,-1.172229,0.7662549,2018101006
270,19,-1.092229,0.22625488,2018101006
271,19,0.137771,0.9862549,2018101006
272,19,-0.492229,1.8062549,2018101006
273,19,-4.462229,6.9662547,2018101006
274,19,-4.182229,6.626255,2018101006
275,19,-3.632229,7.5062547,2018101006
276,19,-3.372229,8.236255,2018101006
277,19,-2.612229,7.746255,2018101006
278,19,-1.942229,7.746255,2018101006
279,19,-1.542229,7.326255,2018101006
280,19,-2.202229,6.806255,2018101006
281,19,-1.632229,5.056255,2018101006
282,19,-3.182229,2.6562548,2018101006
283,19,-5.762229,4.396255,2018101006
284,19,-4.082229,0.7262549,2018101006
285,19,-1.6622291,-0.6137451,2018101006
286,19,-2.012229,0.47625488,2018101006
287,19,-3.712229,1.9162549,2018101006
288,19,-0.642229,0.7862549,2018101006
253,20,4.747771,-1.9337451,2018101006
254,20,4.387771,-3.763745,2018101006
255,20,-1.062229,-0.7237451,2018101006
256,20,-1.062229,0.23625489,2018101006
257,20,0.597771,0.9862549,2018101006
258,20,0.397771,1.3962549,2018101006
259,20,-0.092229,1.1362549,2018101006
260,20,0.017770996,1.4862549,2018101006
261,20,0.61777097,-1.0437452,2018101006
262,20,2.087771,1.9062549,2018101006
263,20,0.817771,1.0562549,2018101006
264,20,-0.94222903,7.116255,2018101006
265,20,-2.272229,7.7362547,2018101006
266,20,-3.682229,5.046255,2018101006
267,20,-4.172229,3.736255,2018101006
268,20,-3.282229,2.2962549,2018101006
269,20,-2.062229,0.2762549,2018101006
270,20,-0.762229,0.21625489,2018101006
271,20,-0.132229,0.45625487,2018101006
272,20,0.057770997,1.4062549,2018101006
273,20,-2.022229,9.446255,2018101006
274,20,-3.072229,8.176255,2018101006
275,20,-2.132229,8.836255,2018101006
276,20,-1.712229,9.086255,2018101006
277,20,-1.982229,8.896255,2018101006
278,20,-1.462229,8.036255,2018101006
279,20,-1.122229,7.376255,2018101006
280,20,-1.782229,6.286255,2018101006
281,20,-4.212229,5.406255,2018101006
282,20,-5.872229,5.386255,2018101006
283,20,-0.872229,1.1462549,2018101006
284,20,-0.502229,-0.20374511,2018101006
285,20,-1.422229,-1.9937451,2018101006
286,20,-1.022229,-2.023745,2018101006
287,20,-1.142229,1.1562549,2018101006
288,20,-5.812229,2.3862548,2018101006
253,21,5.147771,-0.39374512,2018101006
254,21,3.647771,-0.7637451,2018101006
255,21,-1.302229,0.096254885,2018101006
256,21,0.207771,0.6362549,2018101006
257,21,0.277771,0.3462549,2018101006
258,21,1.467771,0.08625488,2018101006
259,21,1.557771,0.9462549,2018101006
260,21,1.137771,0.81625485,2018101006
261,21,0.817771,1.2462549,2018101006
262,21,0.437771,-0.9537451,2018101006
263,21,-3.162229,4.296255,2018101006
264,21,-3.642229,4.546255,2018101006
265,21,-3.122229,6.536255,2018101006
266,21,-2.432229,5.246255,2018101006
267,21,-2.972229,3.706255,2018101006
268,21,-1.352229,3.3962548,2018101006
269,21,0.727771,2.946255,2018101006
270,21,0.337771,0.5462549,2018101006
271,21,-0.772229,0.2762549,2018101006
272,21,-0.23222901,0.81625485,2018101006
273,21,-0.022229005,1.8962549,2018101006
274,21,-0.612229,8.716255,2018101006
275,21,-0.512229,8.876255,2018101006
276,21,-0.352229,9.406255,2018101006
277,21,-1.332229,9.866255,2018101006
278,21,-2.222229,8.286255,2018101006
279,21,-0.722229,7.126255,2018101006
280,21,-1.982229,6.516255,2018101006
281,21,-2.032229,5.156255,2018101006
282,21,-1.432229,0.6662549,2018101006
283,21,-1.672229,1.2162548,2018101006
284,21,-0.112229005,1.5762548,2018101006
285,21,-4.322229,3.176255,2018101006
286,21,-5.252229,0.9462549,2018101006
287,21,-8.032229,3.766255,2018101006
288,21,-9.092229,5.326255,2018101006
253,22,3.547771,1.0962548,2018101006
254,22,2.447771,1.5162549,2018101006
255,22,-1.302229,-0.4037451,2018101006
256,22,-0.462229,-0.5237451,2018101006
257,22,1.067771,0.07625488,2018101006
258,22,0.727771,2.666255,2018101006
259,22,1.907771,1.0162549,2018101006
260,22,-1.092229,0.38625488,2018101006
261,22,0.937771,-1.1537452,2018101006
262,22,-1.042229,0.036254883,2018101006
263,22,-2.992229,3.696255,2018101006
264,22,-3.642229,4.356255,2018101006
265,22,-3.242229,4.956255,2018101006
266,22,-2.042229,4.806255,2018101006
267,22,-1.022229,4.2562547,2018101006
268,22,0.537771,3.776255,2018101006
269,22,2.417771,3.486255,2018101006
270,22,3.447771,2.966255,2018101006
271,22,4.147771,2.186255,2018101006
272,22,2.387771,3.4062548,2018101006
273,22,1.0877709,4.836255,2018101006
274,22,1.647771,8.886255,2018101006
275,22,0.007770996,8.6862545,2018101006
276,22,0.257771,5.4262547,2018101006
277,22,-1.992229,7.786255,2018101006
278,22,-2.802229,8.886255,2018101006
279,22,-0.072229005,6.4662547,2018101006
280,22,-0.69222903,2.1362548,2018101006
281,22,-0.572229,1.7562549,2018101006
282,22,0.257771,1.4762549,2018101006
283,22,-4.962229,2.186255,2018101006
284,22,-5.722229,3.436255,2018101006
285,22,-5.772229,3.766255,2018101006
286,22,-7.042229,4.366255,2018101006
287,22,-7.272229,4.806255,2018101006
288,22,-7.922229,4.766255,2018101006
253,23,1.527771,1.6662549,2018101006
254,23,-1.102229,-0.5437451,2018101006
255,23,-1.542229,-0.9937451,2018101006
256,23,0.117771,0.5462549,2018101006
257,23,2.177771,2.686255,2018101006
258,23,2.807771,2.706255,2018101006
259,23,2.387771,-1.1037451,2018101006
260,23,-1.502229,0.35625488,2018101006
261,23,-0.182229,0.3662549,2018101006
262,23,1.357771,0.42625487,2018101006
263,23,-1.342229,4.496255,2018101006
264,23,-2.102229,4.226255,2018101006
265,23,-2.172229,4.156255,2018101006
266,23,-1.502229,3.8062549,2018101006
267,23,0.097771,3.0962548,2018101006
268,23,2.557771,2.416255,2018101006
269,23,4.427771,2.1262548,2018101006
270,23,5.397771,3.196255,2018101006
271,23,6.307771,4.376255,2018101006
272,23,6.497771,4.7762547,2018101006
273,23,5.167771,6.326255,2018101006
274,23,2.447771,7.4262547,2018101006
275,23,2.077771,10.376255,2018101006
276,23,-0.462229,10.816255,2018101006
277,23,-1.772229,8.966255,2018101006
278,23,-1.142229,5.066255,2018101006
279,23,-0.912229,3.8562548,2018101006
280,23,-2.212229,4.156255,2018101006
281,23,-1.142229,4.6962547,2018101006
282,23,-1.592229,3.9062548,2018101006
283,23,-4.692229,3.4062548,2018101006
284,23,-4.412229,4.576255,2018101006
285,23,-5.772229,4.286255,2018101006
286,23,-6.042229,5.326255,2018101006
287,23,-5.882229,5.036255,2018101006
288,23,-7.932229,4.7762547,2018101006
253,24,-1.232229,-0.13374512,2018101006
254,24,-1.512229,-0.7637451,2018101006
255,24,2.707771,0.87625486,2018101006
256,24,0.717771,2.036255,2018101006
257,24,2.087771,2.016255,2018101006
258,24,2.827771,4.336255,2018101006
259,24,2.687771,2.5562549,2018101006
260,24,-2.512229,0.5262549,2018101006
261,24,0.887771,-1.6337451,2018101006
262,24,-0.392229,2.206255,2018101006
263,24,-0.602229,4.396255,2018101006
264,24,-1.182229,4.4262547,2018101006
265,24,-1.272229,3.266255,2018101006
266,24,-0.682229,2.196255,2018101006
267,24,1.357771,1.6262549,2018101006
268,24,3.487771,1.2762549,2018101006
269,24,5.267771,1.5062549,2018101006
270,24,6.957771,2.176255,2018101006
271,24,8.107771,3.536255,2018101006
272,24,7.487771,5.7162547,2018101006
273,24,6.057771,7.916255,2018101006
274,24,3.217771,8.996255,2018101006
275,24,1.107771,10.406255,2018101006
276,24,-0.612229,12.256255,2018101006
277,24,-1.712229,12.206255,2018101006
278,24,-0.33222902,11.386255,2018101006
279,24,-1.702229,9.156255,2018101006
280,24,-2.552229,7.066255,2018101006
281,24,-4.562229,4.726255,2018101006
282,24,-4.522229,3.216255,2018101006
283,24,-4.792229,3.736255,2018101006
284,24,-4.212229,4.806255,2018101006
285,24,-4.472229,4.826255,2018101006
286,24,-5.762229,5.106255,2018101006
287,24,-6.952229,4.366255,2018101006
288,24,-8.122229,4.586255,2018101006
253,25,-1.322229,-0.49374512,2018101006
254,25,-0.582229,0.13625488,2018101006
255,25,2.667771,1.1662549,2018101006
256,25,1.687771,2.526255,2018101006
257,25,2.537771,1.1562549,2018101006
258,25,-1.292229,-0.62374514,2018101006
259,25,-1.062229,0.20625488,2018101006
260,25,0.15777099,-0.20374511,2018101006
261,25,1.517771,1.1962548,2018101006
262,25,-0.352229,2.476255,2018101006
263,25,-0.602229,4.416255,2018101006
264,25,-1.692229,4.4862547,2018101006
265,25,-1.462229,2.036255,2018101006
266,25,-0.022229005,1.2262549,2018101006
267,25,1.707771,-0.24374512,2018101006
268,25,2.507771,-0.22374512,2018101006
269,25,4.477771,-0.45374513,2018101006
270,25,6.547771,-0.15374511,2018101006
271,25,7.897771,1.2162548,2018101006
272,25,8.137771,3.5562549,2018101006
273,25,6.767771,7.766255,2018101006
274,25,4.127771,11.446255,2018101006
275,25,0.537771,10.926255,2018101006
276,25,-1.742229,12.706255,2018101006
277,25,-2.482229,10.906255,2018101006
278,25,-1.4122291,10.156255,2018101006
279,25,-3.102229,6.166255,2018101006
280,25,-3.472229,6.9662547,2018101006
281,25,-4.912229,5.2162547,2018101006
282,25,-3.512229,3.3462548,2018101006
283,25,-4.202229,3.686255,2018101006
284,25,-3.862229,4.296255,2018101006
285,25,-5.082229,5.616255,2018101006
286,25,-6.742229,6.1762547,2018101006
287,25,-7.692229,5.4462547,2018101006
288,25,-7.612229,5.126255,2018101006
253,26,-2.162229,0.3762549,2018101006
254,26,2.617771,0.7362549,2018101006
255,26,2.387771,-1.4937451,2018101006
256,26,1.647771,1.3762549,2018101006
257,26,-2.612229,-1.1237451,2018101006
258,26,-4.262229,-0.6737451,2018101006
259,26,-2.522229,-2.293745,2018101006
260,26,-0.092229,-3.1337452,2018101006
261,26,-1.4122291,-0.69374514,2018101006
262,26,-1.112229,2.276255,2018101006
263,26,-1.342229,3.6162548,2018101006
264,26,-3.952229,4.826255,2018101006
265,26,-2.122229,3.426255,2018101006
266,26,-0.072229005,0.5762549,2018101006
267,26,0.80777097,-0.32374513,2018101006
268,26,1.487771,-1.3437451,2018101006
269,26,1.757771,-3.713745,2018101006
270,26,2.427771,-3.6437452,2018101006
271,26,5.297771,-2.3437452,2018101006
272,26,7.537771,-0.9037451,2018101006
273,26,9.157771,5.406255,2018101006
274,26,4.837771,13.4362545,2018101006
275,26,0.087771,15.646255,2018101006
276,26,-3.492229,14.396255,2018101006
277,26,-3.372229,13.036255,2018101006
278,26,-3.452229,8.496255,2018101006
279,26,-1.902229,3.4062548,2018101006
280,26,-4.222229,5.816255,2018101006
281,26,-4.442229,5.336255,2018101006
282,26,-4.292229,4.346255,2018101006
283,26,-3.362229,3.8762548,2018101006
284,26,-5.422229,4.416255,2018101006
285,26,-6.772229,6.686255,2018101006
286,26,-7.602229,6.646255,2018101006
287,26,-7.372229,6.036255,2018101006
288,26,-6.892229,5.606255,2018101006
253,27,1.277771,1.7762549,2018101006
254,27,2.037771,1.1362549,2018101006
255,27,3.547771,-2.1037452,2018101006
256,27,0.397771,-1.6837451,2018101006
257,27,-2.342229,-0.82374513,2018101006
258,27,-3.462229,-1.3937451,2018101006
259,27,-1.482229,-1.5837451,2018101006
260,27,-0.812229,-3.3937452,2018101006
261,27,-4.722229,-3.493745,2018101006
262,27,-1.782229,1.9262549,2018101006
263,27,-2.472229,4.2162547,2018101006
264,27,-1.972229,4.746255,2018101006
265,27,-1.932229,3.976255,2018101006
266,27,-0.382229,0.7662549,2018101006
267,27,0.247771,0.3362549,2018101006
268,27,0.607771,-2.3837452,2018101006
269,27,0.667771,-4.273745,2018101006
270,27,0.15777099,-4.923745,2018101006
271,27,2.297771,-5.953745,2018101006
272,27,7.947771,-8.283745,2018101006
273,27,24.387772,3.0662549,2018101006
274,27,7.957771,23.116255,2018101006
275,27,-3.472229,19.756254,2018101006
276,27,-5.842229,15.466255,2018101006
277,27,-5.122229,12.806255,2018101006
278,27,-2.752229,2.736255,2018101006
279,27,-3.692229,4.546255,2018101006
280,27,-4.132229,5.9662547,2018101006
281,27,-5.242229,4.886255,2018101006
282,27,-3.782229,3.286255,2018101006
283,27,-4.872229,4.2762547,2018101006
284,27,-6.482229,5.306255,2018101006
285,27,-7.272229,6.896255,2018101006
286,27,-7.132229,7.186255,2018101006
287,27,-7.152229,6.796255,2018101006
288,27,-6.842229,6.036255,2018101006
253,28,2.047771,0.55625486,2018101006
254,28,2.297771,-1.1937451,2018101006
255,28,0.307771,-2.083745,2018101006
256,28,-1.782229,-1.6037451,2018101006
257,28,-1.972229,-1.0237451,2018101006
258,28,-1.992229,-0.10374512,2018101006
259,28,-1.832229,-1.5437452,2018101006
260,28,-2.912229,-2.803745,2018101006
261,28,-3.212229,-1.9437451,2018101006
262,28,-2.012229,-0.7037451,2018101006
263,28,-1.432229,-0.6437451,2018101006
264,28,-0.952229,3.5962548,2018101006
265,28,-0.892229,1.3862549,2018101006
266,28,-0.622229,0.5062549,2018101006
267,28,-1.062229,0.13625488,2018101006
268,28,-0.072229005,-3.263745,2018101006
269,28,-1.582229,-3.9037452,2018101006
270,28,-4.102229,-5.273745,2018101006
271,28,-2.662229,-7.413745,2018101006
272,28,-4.642229,-14.873745,2018101006
273,28,-15.982229,-32.713745,2018101006
274,28,-25.58223,29.166254,2018101006
275,28,-13.542229,17.866255,2018101006
276,28,-9.402229,12.816255,2018101006
277,28,-7.492229,8.916255,2018101006
278,28,-3.132229,2.666255,2018101006
279,28,-2.282229,2.0862548,2018101006
280,28,-5.492229,7.576255,2018101006
281,28,-5.432229,6.066255,2018101006
282,28,-4.962229,5.366255,2018101006
283,28,-6.632229,5.666255,2018101006
284,28,-7.202229,5.606255,2018101006
285,28,-6.922229,5.846255,2018101006
286,28,-7.422229,6.136255,2018101006
287,28,-7.382229,6.406255,2018101006
288,28,-7.732229,5.356255,2018101006
253,29,1.207771,0.56625485,2018101006
254,29,0.837771,-2.223745,2018101006
255,29,-1.642229,-2.313745,2018101006
256,29,-1.012229,-1.4337451,2018101006
257,29,-1.462229,-1.7637451,2018101006
258,29,-1.142229,0.4962549,2018101006
259,29,-0.862229,-0.5837451,2018101006
260,29,-2.912229,-2.6537452,2018101006
261,29,-2.352229,-2.213745,2018101006
262,29,-2.292229,-1.3537451,2018101006
263,29,-0.962229,-0.5137451,2018101006
264,29,-0.702229,-1.6337451,2018101006
265,29,-0.702229,-2.6037452,2018101006
266,29,-1.782229,-1.3437451,2018101006
267,29,-2.742229,-0.16374512,2018101006
268,29,-2.332229,-2.4437451,2018101006
269,29,-3.262229,-4.7237453,2018101006
270,29,-6.212229,-4.463745,2018101006
271,29,-5.792229,-6.183745,2018101006
272,29,-10.262229,-8.633745,2018101006
273,29,-13.502229,-8.323745,2018101006
274,29,-18.73223,2.996255,2018101006
275,29,-15.792229,10.276255,2018101006
276,29,-10.272229,9.826255,2018101006
277,29,-7.852229,8.136255,2018101006
278,29,-3.552229,1.8962549,2018101006
279,29,-2.102229,2.746255,2018101006
280,29,-5.572229,7.7762547,2018101006
281,29,-5.342229,6.7162547,2018101006
282,29,-6.482229,6.2362547,2018101006
283,29,-7.452229,6.266255,2018101006
284,29,-8.162229,6.366255,2018101006
285,29,-8.002229,6.326255,2018101006
286,29,-8.192229,6.2362547,2018101006
287,29,-8.932229,5.7362547,2018101006
288,29,-8.452229,5.0062547,2018101006
253,30,1.717771,1.2462549,2018101006
254,30,0.027770996,-0.94374514,2018101006
255,30,-0.15222901,-1.7137451,2018101006
256,30,-0.752229,-2.8437452,2018101006
257,30,0.137771,-3.503745,2018101006
258,30,-3.822229,-4.023745,2018101006
259,30,-3.582229,-1.9037452,2018101006
260,30,-2.632229,-1.1737452,2018101006
261,30,-1.582229,-0.6537451,2018101006
262,30,-1.022229,-0.7437451,2018101006
263,30,-0.312229,-0.7737451,2018101006
264,30,-0.20222901,-2.1837451,2018101006
265,30,-2.282229,-2.463745,2018101006
266,30,-1.672229,-3.7037451,2018101006
267,30,-1.422229,-2.023745,2018101006
268,30,-1.862229,-1.0337452,2018101006
269,30,-1.092229,-2.053745,2018101006
270,30,-3.442229,-2.8837452,2018101006
271,30,-7.932229,-4.733745,2018101006
272,30,-7.822229,-6.213745,2018101006
273,30,-10.782229,-2.6237452,2018101006
274,30,-10.532229,0.3062549,2018101006
275,30,-3.302229,0.68625486,2018101006
276,30,-9.242229,4.9862547,2018101006
277,30,-3.662229,0.93625486,2018101006
278,30,-2.462229,1.3962549,2018101006
279,30,-5.562229,8.4362545,2018101006
280,30,-6.062229,8.246255,2018101006
281,30,-6.622229,7.656255,2018101006
282,30,-7.702229,7.076255,2018101006
283,30,-9.022229,6.516255,2018101006
284,30,-9.812229,6.9262547,2018101006
285,30,-9.452229,6.956255,2018101006
286,30,-10.222229,6.406255,2018101006
287,30,-9.442229,5.4262547,2018101006
288,30,-8.272229,4.576255,2018101006
253,31,0.657771,0.26625487,2018101006
254,31,0.18777099,-0.26374513,2018101006
255,31,1.897771,-0.14374512,2018101006
256,31,3.567771,0.45625487,2018101006
257,31,3.407771,0.3762549,2018101006
258,31,1.137771,-2.463745,2018101006
259,31,-0.532229,-0.0037451172,2018101006
260,31,-1.142229,1.5862548,2018101006
261,31,-0.752229,2.5762548,2018101006
262,31,-0.502229,1.7162548,2018101006
263,31,-0.212229,-0.63374513,2018101006
264,31,1.507771,-0.8637451,2018101006
265,31,0.067770995,-0.033745117,2018101006
266,31,-0.982229,-0.7737451,2018101006
267,31,-0.772229,-0.6437451,2018101006
268,31,-1.742229,0.15625489,2018101006
269,31,-1.182229,-0.42374513,2018101006
270,31,-1.402229,-1.0437452,2018101006
271,31,-0.792229,-1.6337451,2018101006
272,31,-1.032229,-2.1537452,2018101006
273,31,-0.502229,-2.513745,2018101006
274,31,-1.872229,-1.6137451,2018101006
275,31,-4.182229,-0.29374513,2018101006
276,31,-4.732229,0.12625489,2018101006
277,31,-3.372229,-0.0037451172,2018101006
278,31,-1.612229,0.08625488,2018101006
279,31,-6.972229,7.436255,2018101006
280,31,-6.702229,8.1862545,2018101006
281,31,-8.472229,8.636255,2018101006
282,31,-9.802229,7.4862547,2018101006
283,31,-10.642229,7.266255,2018101006
284,31,-10.962229,6.856255,2018101006
285,31,-11.012229,5.876255,2018101006
286,31,-9.952229,5.456255,2018101006
287,31,-8.452229,4.976255,2018101006
288,31,-7.652229,4.516255,2018101006
253,32,1.427771,-1.2137451,2018101006
254,32,4.007771,0.08625488,2018101006
255,32,1.657771,0.8862549,2018101006
256,32,0.317771,-2.3437452,2018101006
257,32,-2.992229,-3.973745,2018101006
258,32,-4.932229,-5.833745,2018101006
259,32,-3.062229,-5.543745,2018101006
260,32,-0.702229,-7.313745,2018101006
261,32,0.097771,-3.4237452,2018101006
262,32,1.357771,1.2662549,2018101006
263,32,0.657771,0.6362549,2018101006
264,32,0.827771,0.016254883,2018101006
265,32,1.017771,0.7862549,2018101006
266,32,-0.852229,0.3362549,2018101006
267,32,-1.252229,1.4762549,2018101006
268,32,-1.472229,1.0762548,2018101006
269,32,-1.452229,0.5262549,2018101006
270,32,-1.672229,0.5762549,2018101006
271,32,-1.922229,0.16625488,2018101006
272,32,-1.582229,-0.50374514,2018101006
273,32,-1.802229,-0.5837451,2018101006
274,32,-3.692229,-0.24374512,2018101006
275,32,-3.812229,-0.013745117,2018101006
276,32,-5.322229,0.24625488,2018101006
277,32,-4.022229,-0.20374511,2018101006
278,32,-3.012229,-0.7837451,2018101006
279,32,-4.102229,3.416255,2018101006
280,32,-7.582229,6.916255,2018101006
281,32,-9.932229,7.586255,2018101006
282,32,-10.882229,7.386255,2018101006
283,32,-11.142229,6.7162547,2018101006
284,32,-10.842229,5.796255,2018101006
285,32,-9.522229,5.786255,2018101006
286,32,-8.512229,5.396255,2018101006
287,32,-7.702229,5.086255,2018101006
288,32,-7.372229,4.6762547,2018101006
253,33,2.777771,0.4062549,2018101006
254,33,-0.952229,2.6462548,2018101006
255,33,-1.142229,-1.6437451,2018101006
256,33,-3.922229,-0.4737451,2018101006
257,33,-2.112229,-3.3437452,2018101006
258,33,-0.372229,-5.083745,2018101006
259,33,0.507771,-5.543745,2018101006
260,33,1.057771,-6.693745,2018101006
261,33,1.147771,-6.0137453,2018101006
262,33,2.037771,-2.9237452,2018101006
263,33,2.307771,1.4462548,2018101006
264,33,1.267771,0.5862549,2018101006
265,33,1.757771,0.31625488,2018101006
266,33,-0.522229,1.1662549,2018101006
267,33,-1.582229,1.4662548,2018101006
268,33,-1.772229,2.286255,2018101006
269,33,-2.262229,1.9262549,2018101006
270,33,-1.222229,0.9462549,2018101006
271,33,-1.142229,0.7762549,2018101006
272,33,-1.9122291,1.1462549,2018101006
273,33,-2.682229,1.5762548,2018101006
274,33,-3.962229,1.3662549,2018101006
275,33,-3.812229,0.5362549,2018101006
276,33,-3.252229,-0.023745118,2018101006
277,33,-3.892229,0.21625489,2018101006
278,33,-4.642229,-0.30374512,2018101006
279,33,-3.002229,-0.8037451,2018101006
280,33,-4.142229,1.3662549,2018101006
281,33,-9.902229,5.806255,2018101006
282,33,-10.082229,6.186255,2018101006
283,33,-9.882229,6.066255,2018101006
284,33,-8.592229,6.456255,2018101006
285,33,-7.902229,5.816255,2018101006
286,33,-6.982229,5.366255,2018101006
287,33,-6.822229,5.056255,2018101006
288,33,-6.792229,4.636255,2018101006
253,34,1.807771,-1.6337451,2018101006
254,34,3.957771,1.4662548,2018101006
255,34,-0.94222903,0.066254884,2018101006
256,34,-3.682229,-1.9837451,2018101006
257,34,-1.552229,-4.083745,2018101006
258,34,0.80777097,-5.753745,2018101006
